"yyyy-mm-dd","team1","team2","score1","score2"
"06/12/2020","Elfsborg","AIK","2","2"
"06/12/2020","Falkenbergs","Mjallby","2","3"
"06/12/2020","Goteborg","Sirius","2","0"
"06/12/2020","Kalmar","Hacken","0","0"
"06/12/2020","Malmo FF","Ostersunds","4","0"
"06/12/2020","Norrkoping","Helsingborg","3","4"
"06/12/2020","Orebro","Hammarby","2","1"
"09/12/2020","Jonkopings","Kalmar","1","3"
"13/12/2020","Kalmar","Jonkopings","1","0"
"10/04/2021","Malmo FF","Hammarby","3","2"
"10/04/2021","Orebro","Goteborg","0","0"
"11/04/2021","Halmstad","Hacken","1","0"
"11/04/2021","Mjallby","Varberg","0","0"
"11/04/2021","Elfsborg","Djurgarden","0","2"
"11/04/2021","Norrkoping","Sirius","1","1"
"12/04/2021","AIK","Degerfors","2","0"
"12/04/2021","Kalmar","Ostersunds","0","0"
"17/04/2021","Hammarby","Mjallby","2","0"
"18/04/2021","Degerfors","Kalmar","0","1"
"18/04/2021","Hacken","Malmo FF","1","2"
"18/04/2021","Ostersunds","Orebro","5","0"
"18/04/2021","Djurgarden","Norrkoping","1","0"
"18/04/2021","Sirius","Halmstad","1","0"
"19/04/2021","Goteborg","AIK","2","0"
"19/04/2021","Varberg","Elfsborg","1","3"
"24/04/2021","Hacken","Sirius","1","2"
"25/04/2021","Kalmar","Orebro","1","0"
"25/04/2021","Norrkoping","Halmstad","2","1"
"25/04/2021","Varberg","Djurgarden","1","3"
"25/04/2021","AIK","Hammarby","2","0"
"25/04/2021","Malmo FF","Ostersunds","1","1"
"26/04/2021","Elfsborg","Mjallby","1","0"
"26/04/2021","Goteborg","Degerfors","2","3"
"01/05/2021","Sirius","Kalmar","1","1"
"01/05/2021","Hammarby","Hacken","1","1"
"02/05/2021","Halmstad","Goteborg","1","1"
"02/05/2021","Orebro","Norrkoping","0","3"
"02/05/2021","Ostersunds","Varberg","1","2"
"02/05/2021","AIK","Elfsborg","1","0"
"03/05/2021","Djurgarden","Malmo FF","3","1"
"03/05/2021","Mjallby","Degerfors","1","0"
"08/05/2021","Goteborg","Hacken","1","1"
"08/05/2021","Hammarby","Sirius","3","2"
"08/05/2021","Elfsborg","Kalmar","2","2"
"08/05/2021","Orebro","Halmstad","1","0"
"09/05/2021","Degerfors","Djurgarden","2","0"
"09/05/2021","Mjallby","Ostersunds","1","0"
"09/05/2021","Malmo FF","Varberg","3","2"
"10/05/2021","Norrkoping","AIK","2","0"
"12/05/2021","Djurgarden","Ostersunds","2","0"
"12/05/2021","Hacken","Orebro","2","3"
"12/05/2021","Kalmar","Goteborg","0","0"
"12/05/2021","Sirius","Elfsborg","0","2"
"12/05/2021","Varberg","Hammarby","1","3"
"13/05/2021","Halmstad","Mjallby","1","1"
"13/05/2021","AIK","Malmo FF","1","1"
"13/05/2021","Norrkoping","Degerfors","1","1"
"16/05/2021","Hammarby","Djurgarden","2","2"
"17/05/2021","Elfsborg","Halmstad","2","3"
"17/05/2021","Goteborg","Sirius","2","2"
"17/05/2021","Malmo FF","Kalmar","3","1"
"17/05/2021","Mjallby","Hacken","1","1"
"17/05/2021","Ostersunds","AIK","1","2"
"17/05/2021","Varberg","Norrkoping","2","1"
"18/05/2021","Degerfors","Orebro","3","0"
"20/05/2021","Malmo FF","Elfsborg","2","1"
"22/05/2021","AIK","Mjallby","2","2"
"22/05/2021","Ostersunds","Sirius","3","0"
"23/05/2021","Halmstad","Degerfors","0","0"
"23/05/2021","Kalmar","Hammarby","2","1"
"23/05/2021","Djurgarden","Goteborg","0","0"
"23/05/2021","Hacken","Varberg","3","1"
"24/05/2021","Elfsborg","Norrkoping","1","0"
"24/05/2021","Orebro","Malmo FF","1","2"
"03/07/2021","Norrkoping","Malmo FF","3","2"
"03/07/2021","Degerfors","Ostersunds","3","1"
"04/07/2021","Hacken","AIK","2","1"
"04/07/2021","Varberg","Kalmar","1","1"
"04/07/2021","Hammarby","Halmstad","1","1"
"04/07/2021","Sirius","Mjallby","2","1"
"05/07/2021","Djurgarden","Orebro","3","0"
"05/07/2021","Goteborg","Elfsborg","0","1"
"10/07/2021","Malmo FF","Sirius","4","0"
"10/07/2021","AIK","Varberg","2","1"
"11/07/2021","Hammarby","Degerfors","5","1"
"11/07/2021","Mjallby","Norrkoping","0","1"
"11/07/2021","Elfsborg","Orebro","2","1"
"11/07/2021","Ostersunds","Goteborg","2","3"
"12/07/2021","Halmstad","Djurgarden","0","0"
"12/07/2021","Kalmar","Hacken","2","3"
"17/07/2021","Degerfors","Malmo FF","0","5"
"17/07/2021","Elfsborg","Ostersunds","3","0"
"18/07/2021","Norrkoping","Hacken","0","1"
"18/07/2021","Orebro","Hammarby","0","2"
"18/07/2021","AIK","Kalmar","2","0"
"18/07/2021","Goteborg","Mjallby","3","2"
"19/07/2021","Djurgarden","Sirius","5","1"
"19/07/2021","Halmstad","Varberg","1","1"
"24/07/2021","Mjallby","Malmo FF","0","2"
"24/07/2021","Sirius","Degerfors","2","0"
"25/07/2021","Kalmar","Djurgarden","0","1"
"25/07/2021","Hacken","Elfsborg","1","1"
"25/07/2021","Hammarby","Norrkoping","2","1"
"26/07/2021","Orebro","AIK","1","1"
"26/07/2021","Ostersunds","Halmstad","0","1"
"26/07/2021","Varberg","Goteborg","2","0"
"31/07/2021","Degerfors","Varberg","1","1"
"01/08/2021","Djurgarden","Hacken","2","1"
"01/08/2021","Kalmar","Mjallby","1","0"
"01/08/2021","Ostersunds","Hammarby","1","1"
"02/08/2021","AIK","Halmstad","1","0"
"02/08/2021","Goteborg","Norrkoping","1","2"
"02/08/2021","Sirius","Orebro","1","2"
"07/08/2021","Halmstad","Malmo FF","0","0"
"07/08/2021","Orebro","Mjallby","2","2"
"08/08/2021","Djurgarden","AIK","1","4"
"08/08/2021","Hacken","Ostersunds","5","0"
"08/08/2021","Elfsborg","Degerfors","3","0"
"08/08/2021","Goteborg","Hammarby","0","0"
"09/08/2021","Norrkoping","Kalmar","1","2"
"09/08/2021","Varberg","Sirius","0","0"
"14/08/2021","Malmo FF","Goteborg","2","3"
"14/08/2021","Kalmar","Halmstad","1","1"
"15/08/2021","Degerfors","Hacken","3","0"
"15/08/2021","Mjallby","Djurgarden","0","1"
"15/08/2021","Hammarby","Elfsborg","0","2"
"15/08/2021","Ostersunds","Norrkoping","1","2"
"16/08/2021","Sirius","AIK","0","1"
"16/08/2021","Varberg","Orebro","1","0"
"21/08/2021","Malmo FF","Degerfors","3","0"
"22/08/2021","Elfsborg","Hammarby","2","2"
"22/08/2021","Halmstad","Norrkoping","2","1"
"22/08/2021","AIK","Hacken","2","1"
"22/08/2021","Orebro","Sirius","1","1"
"23/08/2021","Djurgarden","Mjallby","0","0"
"23/08/2021","Goteborg","Varberg","1","2"
"23/08/2021","Ostersunds","Kalmar","0","1"
"28/08/2021","AIK","Orebro","2","0"
"28/08/2021","Degerfors","Mjallby","0","2"
"28/08/2021","Varberg","Halmstad","1","0"
"29/08/2021","Hacken","Goteborg","3","2"
"29/08/2021","Norrkoping","Ostersunds","3","0"
"29/08/2021","Sirius","Djurgarden","1","0"
"29/08/2021","Hammarby","Malmo FF","2","1"
"29/08/2021","Kalmar","Elfsborg","0","3"
"11/09/2021","Malmo FF","Norrkoping","1","1"
"11/09/2021","Sirius","Ostersunds","1","0"
"12/09/2021","Djurgarden","Hammarby","4","1"
"12/09/2021","Kalmar","Degerfors","4","1"
"12/09/2021","Goteborg","Halmstad","2","0"
"13/09/2021","Elfsborg","Hacken","4","2"
"13/09/2021","Mjallby","AIK","0","0"
"13/09/2021","Orebro","Varberg","0","3"
"18/09/2021","Degerfors","Sirius","1","2"
"18/09/2021","Malmo FF","Djurgarden","1","1"
"18/09/2021","Hacken","Mjallby","0","0"
"19/09/2021","Norrkoping","Orebro","3","0"
"19/09/2021","Ostersunds","Elfsborg","3","1"
"19/09/2021","Halmstad","Kalmar","0","1"
"20/09/2021","AIK","Goteborg","3","1"
"20/09/2021","Hammarby","Varberg","1","0"
"22/09/2021","Djurgarden","Degerfors","3","2"
"22/09/2021","Elfsborg","Malmo FF","0","1"
"22/09/2021","Orebro","Ostersunds","2","0"
"22/09/2021","Sirius","Norrkoping","2","4"
"23/09/2021","Hammarby","Goteborg","3","0"
"23/09/2021","Kalmar","AIK","1","1"
"23/09/2021","Mjallby","Halmstad","0","0"
"23/09/2021","Varberg","Hacken","1","1"
"25/09/2021","Malmo FF","Orebro","5","1"
"26/09/2021","Mjallby","Elfsborg","4","0"
"26/09/2021","Ostersunds","Djurgarden","0","3"
"26/09/2021","Hacken","Hammarby","1","1"
"26/09/2021","Norrkoping","Varberg","2","1"
"27/09/2021","Degerfors","AIK","2","1"
"27/09/2021","Goteborg","Kalmar","0","2"
"27/09/2021","Halmstad","Sirius","1","1"
"01/10/2021","Elfsborg","Goteborg","1","0"
"02/10/2021","Varberg","Degerfors","0","0"
"02/10/2021","Halmstad","Ostersunds","1","1"
"03/10/2021","AIK","Djurgarden","1","0"
"03/10/2021","Kalmar","Sirius","3","1"
"03/10/2021","Orebro","Hacken","1","2"
"03/10/2021","Malmo FF","Mjallby","0","1"
"03/10/2021","Norrkoping","Hammarby","3","1"
"16/10/2021","Degerfors","Halmstad","2","1"
"16/10/2021","Ostersunds","Malmo FF","0","3"
"16/10/2021","Sirius","Varberg","2","1"
"17/10/2021","Hammarby","AIK","1","0"
"17/10/2021","Mjallby","Kalmar","4","0"
"17/10/2021","Goteborg","Orebro","2","0"
"18/10/2021","Hacken","Norrkoping","5","0"
"18/10/2021","Djurgarden","Elfsborg","0","3"
"23/10/2021","Djurgarden","Kalmar","3","2"
"23/10/2021","Hacken","Halmstad","2","3"
"24/10/2021","Elfsborg","Sirius","3","0"
"24/10/2021","Hammarby","Ostersunds","4","3"
"24/10/2021","Mjallby","Goteborg","1","3"
"24/10/2021","AIK","Norrkoping","1","0"
"24/10/2021","Varberg","Malmo FF","1","1"
"25/10/2021","Orebro","Degerfors","1","2"
"27/10/2021","Kalmar","Varberg","2","2"
"27/10/2021","Malmo FF","AIK","1","0"
"27/10/2021","Ostersunds","Hacken","1","1"
"27/10/2021","Sirius","Hammarby","0","1"
"28/10/2021","Degerfors","Elfsborg","1","2"
"28/10/2021","Goteborg","Djurgarden","3","0"
"28/10/2021","Halmstad","Orebro","1","1"
"28/10/2021","Norrkoping","Mjallby","2","2"
"30/10/2021","Sirius","Malmo FF","2","3"
"30/10/2021","Varberg","Ostersunds","3","0"
"30/10/2021","Hacken","Kalmar","1","4"
"31/10/2021","Norrkoping","Elfsborg","3","2"
"31/10/2021","Orebro","Djurgarden","0","1"
"01/11/2021","Degerfors","Goteborg","0","1"
"01/11/2021","Halmstad","AIK","1","0"
"01/11/2021","Mjallby","Hammarby","2","0"
"06/11/2021","Elfsborg","Varberg","0","0"
"06/11/2021","Djurgarden","Halmstad","1","0"
"06/11/2021","Mjallby","Sirius","2","3"
"07/11/2021","AIK","Ostersunds","3","0"
"07/11/2021","Hacken","Degerfors","2","0"
"07/11/2021","Hammarby","Orebro","3","2"
"07/11/2021","Goteborg","Malmo FF","0","2"
"07/11/2021","Kalmar","Norrkoping","1","0"
"20/11/2021","Malmo FF","Hacken","2","2"
"21/11/2021","Degerfors","Hammarby","1","4"
"21/11/2021","Halmstad","Elfsborg","0","1"
"21/11/2021","Sirius","Goteborg","3","3"
"21/11/2021","Varberg","AIK","0","1"
"22/11/2021","Norrkoping","Djurgarden","1","1"
"22/11/2021","Orebro","Kalmar","1","2"
"22/11/2021","Ostersunds","Mjallby","0","2"
"28/11/2021","Degerfors","Norrkoping","4","1"
"28/11/2021","Djurgarden","Varberg","2","3"
"28/11/2021","Goteborg","Ostersunds","4","0"
"28/11/2021","Halmstad","Hammarby","0","0"
"28/11/2021","Kalmar","Malmo FF","0","1"
"29/11/2021","Elfsborg","AIK","2","4"
"29/11/2021","Mjallby","Orebro","0","0"
"29/11/2021","Sirius","Hacken","3","0"
"04/12/2021","AIK","Sirius","4","2"
"04/12/2021","Hacken","Djurgarden","0","1"
"04/12/2021","Hammarby","Kalmar","5","3"
"04/12/2021","Malmo FF","Halmstad","0","0"
"04/12/2021","Norrkoping","Goteborg","1","2"
"04/12/2021","Orebro","Elfsborg","2","3"
"04/12/2021","Ostersunds","Degerfors","0","1"
"04/12/2021","Varberg","Mjallby","0","3"
"11/12/2021","Helsingborg","Halmstad","0","1"
"14/12/2021","Halmstad","Helsingborg","1","3"
"02/04/2022","Hammarby","Helsingborg","2","1"
"02/04/2022","Hacken","AIK","4","2"
"03/04/2022","Goteborg","Varnamo","2","1"
"03/04/2022","Sirius","Sundsvall","2","1"
"03/04/2022","Kalmar","Malmo FF","0","1"
"03/04/2022","Norrkoping","Varberg","0","1"
"04/04/2022","Elfsborg","Mjallby","0","2"
"04/04/2022","Djurgarden","Degerfors","3","1"
"09/04/2022","Sundsvall","Hammarby","1","5"
"09/04/2022","Degerfors","Hacken","1","2"
"10/04/2022","Helsingborg","Goteborg","0","1"
"10/04/2022","Varberg","Kalmar","0","3"
"10/04/2022","AIK","Norrkoping","1","0"
"10/04/2022","Mjallby","Djurgarden","1","0"
"11/04/2022","Varnamo","Sirius","0","0"
"11/04/2022","Malmo FF","Elfsborg","1","1"
"15/04/2022","Hammarby","Mjallby","2","0"
"16/04/2022","Djurgarden","Norrkoping","2","1"
"16/04/2022","Varberg","Sundsvall","2","0"
"17/04/2022","Kalmar","Degerfors","2","0"
"17/04/2022","Malmo FF","AIK","3","0"
"17/04/2022","Elfsborg","Varnamo","4","1"
"17/04/2022","Hacken","Goteborg","0","2"
"17/04/2022","Sirius","Helsingborg","1","0"
"20/04/2022","AIK","Varberg","1","0"
"20/04/2022","Goteborg","Djurgarden","1","1"
"20/04/2022","Mjallby","Sirius","3","0"
"20/04/2022","Norrkoping","Hacken","1","1"
"20/04/2022","Sundsvall","Kalmar","1","0"
"21/04/2022","Degerfors","Hammarby","0","1"
"21/04/2022","Helsingborg","Elfsborg","1","0"
"21/04/2022","Varnamo","Malmo FF","0","0"
"24/04/2022","AIK","Djurgarden","1","0"
"24/04/2022","Varberg","Mjallby","0","0"
"24/04/2022","Helsingborg","Hacken","1","1"
"25/04/2022","Elfsborg","Sundsvall","3","1"
"25/04/2022","Sirius","Hammarby","0","3"
"25/04/2022","Varnamo","Degerfors","2","0"
"25/04/2022","Malmo FF","Goteborg","1","0"
"26/04/2022","Kalmar","Norrkoping","1","2"
"30/04/2022","Djurgarden","Sirius","4","0"
"01/05/2022","Degerfors","Elfsborg","0","6"
"01/05/2022","Mjallby","Helsingborg","2","1"
"01/05/2022","Hacken","Varberg","3","1"
"01/05/2022","Sundsvall","AIK","0","2"
"02/05/2022","Goteborg","Kalmar","1","2"
"02/05/2022","Norrkoping","Varnamo","2","0"
"02/05/2022","Hammarby","Malmo FF","0","0"
"05/05/2022","Djurgarden","Helsingborg","2","2"
"07/05/2022","AIK","Goteborg","1","0"
"07/05/2022","Malmo FF","Mjallby","2","0"
"08/05/2022","Kalmar","Hammarby","2","0"
"08/05/2022","Varberg","Sirius","0","2"
"09/05/2022","Helsingborg","Norrkoping","0","1"
"09/05/2022","Sundsvall","Degerfors","2","3"
"09/05/2022","Varnamo","Hacken","1","2"
"09/05/2022","Elfsborg","Djurgarden","0","0"
"11/05/2022","AIK","Malmo FF","2","0"
"14/05/2022","Mjallby","Varnamo","1","1"
"14/05/2022","Sirius","Elfsborg","2","0"
"15/05/2022","Hacken","Kalmar","3","1"
"15/05/2022","Hammarby","AIK","3","3"
"15/05/2022","Degerfors","Helsingborg","2","1"
"15/05/2022","Goteborg","Varberg","1","1"
"15/05/2022","Norrkoping","Sundsvall","5","1"
"16/05/2022","Djurgarden","Malmo FF","4","0"
"21/05/2022","AIK","Sirius","2","2"
"21/05/2022","Helsingborg","Varnamo","1","4"
"22/05/2022","Elfsborg","Goteborg","3","1"
"22/05/2022","Hammarby","Norrkoping","3","0"
"22/05/2022","Varberg","Degerfors","2","1"
"22/05/2022","Kalmar","Djurgarden","1","0"
"22/05/2022","Malmo FF","Hacken","1","2"
"23/05/2022","Sundsvall","Mjallby","2","0"
"28/05/2022","Goteborg","Sundsvall","2","0"
"28/05/2022","Mjallby","Kalmar","1","1"
"28/05/2022","Hacken","Sirius","4","3"
"29/05/2022","Degerfors","Malmo FF","0","2"
"29/05/2022","Djurgarden","Varberg","4","0"
"29/05/2022","Norrkoping","Elfsborg","2","2"
"29/05/2022","Helsingborg","AIK","1","2"
"29/05/2022","Varnamo","Hammarby","1","0"
"26/06/2022","Degerfors","AIK","1","1"
"26/06/2022","Hammarby","Hacken","2","2"
"26/06/2022","Mjallby","Norrkoping","1","1"
"26/06/2022","Sundsvall","Djurgarden","2","5"
"27/06/2022","Elfsborg","Varberg","4","1"
"27/06/2022","Kalmar","Varnamo","1","0"
"27/06/2022","Sirius","Goteborg","1","2"
"27/06/2022","Malmo FF","Helsingborg","2","1"
"01/07/2022","Sundsvall","Malmo FF","2","1"
"02/07/2022","AIK","Mjallby","0","1"
"02/07/2022","Helsingborg","Kalmar","1","1"
"03/07/2022","Djurgarden","Hammarby","1","0"
"03/07/2022","Varberg","Varnamo","3","0"
"03/07/2022","Hacken","Elfsborg","1","1"
"03/07/2022","Norrkoping","Sirius","0","1"
"04/07/2022","Goteborg","Degerfors","2","0"
"09/07/2022","Malmo FF","Varberg","3","0"
"09/07/2022","Degerfors","Norrkoping","1","1"
"10/07/2022","Elfsborg","AIK","2","2"
"10/07/2022","Mjallby","Hacken","1","2"
"10/07/2022","Kalmar","Sirius","1","1"
"11/07/2022","Hammarby","Goteborg","3","0"
"11/07/2022","Helsingborg","Djurgarden","0","2"
"11/07/2022","Varnamo","Sundsvall","1","1"
"16/07/2022","Norrkoping","Malmo FF","0","2"
"16/07/2022","Djurgarden","Varnamo","5","0"
"17/07/2022","AIK","Kalmar","1","0"
"17/07/2022","Goteborg","Mjallby","1","1"
"17/07/2022","Hammarby","Elfsborg","3","0"
"17/07/2022","Sirius","Degerfors","2","0"
"18/07/2022","Sundsvall","Hacken","1","5"
"18/07/2022","Varberg","Helsingborg","0","0"
"23/07/2022","Malmo FF","Sirius","3","1"
"23/07/2022","Mjallby","Degerfors","2","1"
"24/07/2022","Helsingborg","Sundsvall","1","0"
"24/07/2022","Varnamo","AIK","2","3"
"24/07/2022","Hacken","Djurgarden","1","2"
"24/07/2022","Kalmar","Elfsborg","1","0"
"25/07/2022","Norrkoping","Goteborg","0","2"
"25/07/2022","Varberg","Hammarby","0","3"
"30/07/2022","Degerfors","Kalmar","2","1"
"30/07/2022","Sundsvall","Varberg","1","3"
"31/07/2022","Elfsborg","Hacken","4","4"
"31/07/2022","Hammarby","Varnamo","1","2"
"31/07/2022","Sirius","Mjallby","0","1"
"01/08/2022","Goteborg","Norrkoping","2","0"
"06/08/2022","Norrkoping","Degerfors","2","0"
"07/08/2022","Hammarby","Sundsvall","3","0"
"07/08/2022","Kalmar","AIK","1","0"
"07/08/2022","Sirius","Malmo FF","2","1"
"07/08/2022","Mjallby","Elfsborg","1","1"
"07/08/2022","Varnamo","Djurgarden","0","0"
"08/08/2022","Hacken","Helsingborg","5","0"
"08/08/2022","Varberg","Goteborg","0","4"
"13/08/2022","Helsingborg","Sirius","0","0"
"14/08/2022","AIK","Varnamo","2","2"
"14/08/2022","Djurgarden","Kalmar","3","2"
"14/08/2022","Malmo FF","Sundsvall","3","1"
"14/08/2022","Degerfors","Varberg","1","1"
"14/08/2022","Elfsborg","Norrkoping","1","1"
"15/08/2022","Hacken","Mjallby","1","0"
"15/08/2022","Goteborg","Hammarby","0","1"
"20/08/2022","Varberg","Djurgarden","2","2"
"21/08/2022","Mjallby","Malmo FF","1","1"
"21/08/2022","Varnamo","Elfsborg","1","1"
"21/08/2022","Norrkoping","AIK","2","4"
"21/08/2022","Sundsvall","Helsingborg","1","2"
"22/08/2022","Kalmar","Goteborg","1","0"
"22/08/2022","Sirius","Hacken","0","1"
"22/08/2022","Hammarby","Degerfors","5","1"
"27/08/2022","Hacken","Varnamo","4","1"
"27/08/2022","Degerfors","Sundsvall","3","1"
"28/08/2022","AIK","Hammarby","2","2"
"28/08/2022","Goteborg","Sirius","2","0"
"28/08/2022","Varberg","Norrkoping","1","1"
"28/08/2022","Helsingborg","Mjallby","0","1"
"28/08/2022","Malmo FF","Kalmar","0","1"
"29/08/2022","Djurgarden","Elfsborg","2","1"
"04/09/2022","Hacken","Degerfors","2","2"
"04/09/2022","Sirius","Djurgarden","0","1"
"04/09/2022","AIK","Sundsvall","4","0"
"04/09/2022","Elfsborg","Malmo FF","3","2"
"05/09/2022","Kalmar","Varberg","1","0"
"05/09/2022","Mjallby","Goteborg","1","4"
"05/09/2022","Varnamo","Helsingborg","3","2"
"05/09/2022","Norrkoping","Hammarby","4","1"
"10/09/2022","Sirius","Varnamo","2","3"
"10/09/2022","Degerfors","Mjallby","0","0"
"11/09/2022","Hammarby","Djurgarden","0","0"
"11/09/2022","Sundsvall","Elfsborg","0","2"
"11/09/2022","Malmo FF","Norrkoping","2","1"
"11/09/2022","Varberg","AIK","2","0"
"12/09/2022","Kalmar","Hacken","1","1"
"12/09/2022","Goteborg","Helsingborg","1","3"
"17/09/2022","Hacken","Hammarby","1","1"
"17/09/2022","Norrkoping","Kalmar","2","2"
"17/09/2022","Varnamo","Varberg","1","0"
"18/09/2022","Elfsborg","Sirius","3","0"
"18/09/2022","Helsingborg","Malmo FF","1","2"
"18/09/2022","Mjallby","Sundsvall","1","1"
"18/09/2022","AIK","Degerfors","1","1"
"18/09/2022","Djurgarden","Goteborg","3","0"
"01/10/2022","Malmo FF","Hammarby","0","0"
"01/10/2022","Degerfors","Djurgarden","3","0"
"02/10/2022","Sundsvall","Norrkoping","1","3"
"02/10/2022","Varberg","Hacken","1","1"
"02/10/2022","Kalmar","Helsingborg","2","0"
"02/10/2022","Sirius","AIK","1","1"
"03/10/2022","Varnamo","Mjallby","2","1"
"03/10/2022","Goteborg","Elfsborg","1","3"
